,latitude,longitude,neighbor
16840,43.244674,-89.3815255,1
16841,40.524827,-80.215391,1
16842,33.3786362,-111.9860363,1
16843,40.112693,-88.2949559,1
16844,33.643813,-112.114578,2
16845,36.0664274,-115.0240321,5
16846,42.922203,-89.2498425,1
16847,35.4803948,-80.8738724,1
16848,33.6771388,-112.0359906,1
16849,33.5238793,-111.8985376,5
16850,35.1979444,-80.8256325,8
16851,36.0577074,-115.0066077,1
16852,36.12920857,-115.1369381,1
16853,33.639413,-112.355343,2
16854,41.519543,-81.484484,3
16855,40.4299398393,-79.7906729579,2
16856,41.5234215,-81.3504972,1
16857,36.1137649,-115.2872312,1
16858,33.6191692987,-112.1844006422,1
16859,33.3361119,-111.8417616,2
16860,35.1814237,-80.879258,1
16861,33.6158165,-112.23584,1
16862,41.2402252,-81.337449,1
16863,36.2236302,-115.1691361,1
16864,33.436794,-111.706177,1
16865,36.1251521,-115.1390432,1
16866,36.2391154,-115.0964313,5
16867,36.2852456632,-115.2883766854,2
16868,40.4557232082,-80.1715118076,1
16869,33.6695427,-112.2208605,1
16870,41.13463011,-81.643077,1
16871,35.312414,-80.772742,1
16872,35.1376811,-80.714856,3
16873,40.1054213,-88.1925039,1
16874,33.2562967,-111.7198283,1
16875,33.4040659,-111.9768281,3
16876,36.023111,-115.169417,1
16877,35.0941497,-80.8679118,1
16878,41.4358338,-81.5240342,3
16879,35.3211728,-80.7834756,1
16880,41.4654005,-81.7001146,2
16881,41.1830594,-81.5093222,1
16882,41.3393469,-81.438346,1
16883,36.0373194,-114.9928899,5
16884,33.4942950949,-112.0842197016,3
16885,41.4645484,-81.7094175,1
16886,36.1017393,-115.0546087,1
16887,33.6090402,-112.3926021,6
16888,33.306653,-111.877875,1
16889,41.4900645,-81.6647659484,1
16890,33.5545704,-111.8919756,1
16891,36.1683184,-115.0616584,1
16892,33.6126989,-111.9248385,2
16893,33.5382119,-112.1354835,4
16894,33.6216069,-112.3637446,1
16895,36.0617457,-115.2685338,2
16896,33.6115645,-112.119106,1
16897,35.1056557,-80.8772225,3
16898,35.17888,-80.650254,1
16899,33.5091078,-112.0380584,9
16900,36.1449376826,-115.2009663731,2
16901,33.3840235,-111.8405097,2
16902,41.407744,-81.690542,4
16903,43.097234,-89.51658,1
16904,33.6011167,-111.9834389,3
16905,33.6449279,-111.8938166,8
16906,41.4357795,-81.5155827,2
16907,36.202477,-115.067294,1
16908,33.7998001,-112.1320301,3
16909,36.2197908,-115.2778933,4
16910,36.1448112783,-115.0647853255,1
16911,40.427917,-79.702136,1
16912,41.462876,-81.480056,4
16913,33.30308,-111.864235,1
16914,41.4731165,-82.174125,1
16915,33.4679382,-112.1348711,1
16916,33.4398518,-112.3918747,2
16917,35.3751068,-80.7242193,2
16918,41.5013451091,-81.6876143256,4
16919,35.2590878,-80.7800208,1
16920,33.3480684,-111.9799389,2
16921,43.017048,-89.422717,4
16922,33.49471,-111.9862494,3
16923,35.3295914,-80.9457424,2
16924,41.2375023387,-81.9300996019,1
16925,34.9546698,-81.0142769,1
16926,41.318017,-81.4410962,1
16927,40.4461201,-79.7635873,2
16928,41.4851320762,-81.7847118902,2
16929,35.2112290037,-80.8577322414,1
16930,41.462524,-81.847499,1
16931,33.6106799846,-111.978308503,1
16932,33.4876063,-111.9111779,1
16933,33.6450603,-112.0644007,2
16934,36.0998266,-115.0619457,2
16935,33.3847575,-111.6795338,1
16936,36.0427355,-114.9846324,2
16937,33.639901,-112.0633562,1
16938,33.6655305,-111.9221641,1
16939,43.0842901,-89.3697376,1
16940,35.19283,-80.779449,1
16941,35.0806844,-80.8793303,1
16942,41.2430282,-81.4447654,1
16943,33.6380081,-112.3696343,3
16944,33.5103658,-112.3571076,2
16945,33.652998,-111.9303114,2
16946,33.3947492,-111.840696,1
16947,33.2808709212,-111.6858959198,1
16948,33.585606,-111.9765993,4
16949,40.5045703,-79.8431528,4
16950,33.3784461059,-111.8064022064,6
16951,40.5131271,-80.0988166,1
16952,33.5815463,-111.9772294,4
16953,41.317277,-81.8570979,1
16954,36.2045604,-115.1152174,2
16955,43.130446,-89.305864,3
16956,41.460912,-81.771147,2
16957,40.464081513000004,-80.0579039285,1
16958,33.5961512709,-111.9786593339,1
16959,33.555417082299996,-111.8761959672,1
16960,35.2732109419,-81.0153723134,1
16961,41.5056221,-81.5658301,1
16962,33.3058637064,-111.8087434732,1
16963,33.5133904,-112.1649974,1
16964,41.4714697,-81.1537314,1
16965,35.1791621289,-80.8828282356,1
16966,33.591096,-111.706148,1
16967,36.3255827,-115.2896852,4
16968,35.2601918653,-81.1102707013,1
16969,33.4592241146,-112.337413119,1
16970,36.276898,-115.138017,4
16971,33.3832251,-111.6837464,2
16972,33.28749,-111.7502406,3
16973,36.1458763231,-115.2390771362,1
16974,33.671497,-111.906781,1
16975,35.9721892,-114.8474007,1
16976,41.3723000231,-81.8184792995,1
16977,40.3517956,-79.9280879,1
16978,33.307799,-111.754905,2
16979,36.0956051946,-115.1035787165,1
16980,33.4146116431,-111.9028968855,1
16981,41.4517896,-81.8112463,1
16982,33.4156168,-111.7650539,1
16983,41.1695977,-81.8623037,1
16984,33.5018251,-112.1510321,1
16985,41.1455771,-81.5030389,1
16986,35.0900910827,-80.8450206772,1
16987,33.3793352987,-111.8352761865,1
16988,33.4659515,-112.1215774,1
16989,33.6190748,-111.8950523,1
16990,33.699924,-111.923198,9
16991,33.526561,-112.089151,1
16992,33.4144086,-111.8583777,1
16993,40.514487,-79.84393,2
16994,41.462336,-81.565759,1
16995,40.4289799,-79.9211315,2
16996,36.1221934115,-115.1743455355,1
16997,35.209063,-80.859466,1
16998,36.0841259,-115.1938718,2
16999,33.5708988,-112.0647068,1
17000,33.2967531403,-111.9963064749,2
17001,33.3794941,-111.8786634,3
17002,41.479477,-81.6848324,5
17003,40.3976778,-80.0362141,3
17004,33.5689014103,-111.9166973233,1
17005,40.6137545,-80.0584256,1
17006,41.5009585,-81.6955688,1
17007,33.4940933,-112.116521,1
17008,41.204515,-81.495715,1
17009,36.1283768577,-115.1782829915,1
17010,41.5033831,-81.6717347,1
17011,33.495523,-112.256472,1
17012,33.4377513,-111.7035919,1
17013,33.328293,-111.858514,1
17014,33.39699,-112.0729273,1
17015,36.2031654,-115.2601814,2
17016,35.059035,-80.6189457,1
17017,40.3496435,-80.0524988,2
17018,40.3654433578,-80.1096291049,1
17019,35.1514472961,-80.8335876465,1
17020,43.0501428,-89.3145674,1
17021,41.3114320696,-81.8014888465,1
17022,41.3891935,-81.8522294,1
17023,33.656728,-112.098807,1
17024,41.3482964863,-81.5245577481,4
17025,33.6396299,-111.867843,1
17026,33.6447069,-111.8798595,1
17027,36.1083306218,-115.175807536,2
17028,33.304819,-111.993128,1
17029,33.406419,-111.9834555,1
17030,40.2650348,-79.8785965,1
17031,36.055760619,-115.0790405273,1
17032,35.200406,-80.8690417,3
17033,35.235282,-80.91784,1
17034,41.3685848,-81.9956953,1
17035,40.0991265,-88.2462073,1
17036,36.2066781,-115.2990017,2
17037,35.2575227,-80.7781753,1
17038,40.6204939,-80.0552889,1
17039,35.1408015,-80.7339845,3
17040,41.46034,-81.7729806,2
17041,33.2946780199,-111.7736543994,1
17042,40.3662611,-79.8715743,1
17043,33.6434281,-112.2301586,2
17044,41.3577209,-81.6822806,1
17045,33.56533,-112.1531407,1
17046,33.4479199,-112.3417401,2
17047,41.4164758,-81.785708,1
17048,43.0864565553,-89.5249041143,1
17049,33.638669,-112.231662,1
17050,33.3498582,-111.9762361,1
17051,33.6392559,-112.1989556,1
17052,41.5196356477,-81.4376619458,1
17053,33.475947,-112.073489,1
17054,33.6397388063,-111.948034179,1
17055,36.071872,-115.2871386,4
17056,41.4427268,-81.7449869,1
17057,41.4205385,-81.911466,1
17058,33.4511508406,-111.7661275045,1
17059,36.1458492747,-115.1398508996,1
17060,33.4064283,-111.9105003,3
17061,41.5713004,-81.5712748,2
17062,33.6380566,-111.9288209,6
17063,40.4813641295,-79.9746827605,10
17064,33.6265543,-111.8962168,1
17065,33.3794507,-111.7577811,1
17066,33.552259201,-112.2688138028,2
17067,41.1456838,-81.4869611,1
17068,36.2188794,-115.2918614,3
17069,33.5126390496,-112.1282286772,1
17070,41.1380017,-81.7963408,2
17071,36.0957231,-115.2797741,5
17072,33.3197552956,-111.8424659,6
17073,33.5375425,-112.2308822,3
17074,33.5838422183,-112.0138199881,7
17075,43.1259058,-89.3103388,1
17076,33.3787585373,-111.9689735046,1
17077,33.3790979,-111.8593169,1
17078,33.6095219,-112.2359453,1
17079,40.5509707,-80.0368059,1
17080,33.304701,-111.865991,2
17081,40.328073,-79.946763,2
17082,35.41378063,-80.6641660812,2
17083,33.2777136,-111.8753481,1
17084,33.4222277,-111.7992413,2
17085,33.4146985,-111.6270133,1
17086,35.165613,-80.850703,1
17087,33.466393,-112.189079,2
17088,33.3200221,-111.8407426,1
17089,36.0218457,-115.0817209,1
17090,36.2418051,-115.2353127,1
17091,36.158546,-115.089837,1
17092,33.298576,-111.7462403,2
17093,33.6385443751,-112.276917994,1
17094,35.0918769,-80.6517719,1
17095,33.2869975786,-111.7522980589,1
17096,41.3478632,-81.8197356,1
17097,33.523409,-112.154305,2
17098,40.3522985,-79.8593558,1
17099,35.2164317,-80.7898015,1
17100,43.0109417,-89.4784266,3
17101,33.6822481,-112.2384948,2
17102,40.4493082433,-80.1591631285,1
17103,36.144733429,-115.1183013916,3
17104,36.144127,-115.206997,3
17105,35.171097,-80.9635474,1
17106,41.4490989,-81.919814,1
17107,35.3119098063,-80.7446102024,1
17108,36.224206,-115.323719,1
17109,41.4320525,-81.8853224,1
17110,33.4791690258,-111.9841467927,2
17111,33.6522234,-112.2359245,3
17112,35.1505875232,-80.8755110251,1
17113,43.2509917,-89.3439363,2
17114,35.0924290234,-80.9365059435,2
17115,41.6708548,-81.2416989,2
17116,33.23632,-111.7917422,2
17117,36.0012425,-115.1014115,1
17118,36.0830847684,-115.0325912682,5
17119,35.1481799045,-80.8316087723,2
17120,33.4065496818,-111.9617498957,2
17121,33.378486,-111.784029,3
17122,36.3070911,-115.279746,1
17123,36.0959723,-115.033022,1
17124,43.167846,-89.267106,1
17125,33.4055496,-111.7878762,1
17126,33.494133,-111.98826,6
17127,41.3710501,-81.8002661,1
17128,36.2377124,-115.2237164,8
17129,36.1419918,-115.1884065,1
17130,40.4405948,-79.9965989,7
17131,43.0735464,-89.4512829,1
17132,36.2814901165,-115.267638105,2
17133,35.3363833,-80.7555206,3
17134,36.0669187,-115.1198501,2
17135,41.5804583,-81.2037943,2
17136,40.0959706657,-88.257621411,1
17137,41.408639,-82.210442,1
17138,41.6064361,-81.4746391,1
17139,43.0368797,-89.4165985,1
17140,36.2245734,-115.1169258,1
17141,36.1748775,-115.1393531,1
17142,35.1430591,-80.7195576,1
17143,36.159496,-115.181316,2
17144,33.6569065,-111.9298903,4
17145,33.6494898212,-112.3665537804,2
17146,33.4241769,-111.7535186,1
17147,40.5341683,-80.0679857,1
17148,35.0794016242,-80.6550195068,4
17149,40.4269612,-79.7936168,1
17150,33.409355,-111.868969,1
17151,33.4538577,-112.0914377,1
17152,41.513798,-81.666072,1
17153,33.5801412576,-112.2380521148,1
17154,33.5747208,-111.8562864,1
17155,40.3148776125,-79.9784474706,1
17156,33.325163,-111.771258,1
17157,33.5096682822,-112.3565273425,1
17158,36.0793373,-115.1028274,1
17159,33.3172434,-111.9765164,3
17160,41.4818432,-81.8347057,1
17161,33.378949,-111.687342,2
17162,33.5858011,-111.7784673,1
17163,41.3920762,-81.4409312,1
17164,41.657758,-81.369709,1
17165,33.464294459,-112.2697898985,3
17166,33.4768373225,-112.0735914633,5
17167,43.075652,-89.504074,1
17168,35.2007232,-80.875202,1
17169,33.4163262847,-111.7923754554,1
17170,35.0530905,-80.8471633,9
17171,33.6399672,-112.1058299,1
17172,33.638413,-112.068079,2
17173,36.0997956,-115.1206128,4
17174,40.571987,-79.798081,1
17175,40.584507,-80.038122,1
17176,33.5833267,-111.9228029,1
17177,35.9759683,-114.8487811,1
17178,33.844182,-112.13305,5
17179,35.2177016,-80.8587298,1
17180,36.0337039,-115.118817,2
17181,41.5024526,-81.621347,1
17182,33.3023876,-111.9469859,1
17183,41.4414064507,-81.7038597764,3
17184,41.1563216,-81.4838921,1
17185,33.640997,-111.982159,2
17186,34.9319698,-80.8211708,1
17187,33.602374,-112.290259,1
17188,36.035288,-115.207125,2
17189,36.199652,-115.2599579,1
17190,43.1165698,-89.3230692,1
17191,41.5128706,-81.6712426,1
17192,36.1290736318,-115.0913117931,3
17193,33.71675389,-112.2751188172,1
17194,35.294197,-80.7431378,1
17195,33.6339851,-112.185832,1
17196,41.5000829,-81.68062,2
17197,33.422179192,-111.9387165326,4
17198,36.1220688774,-115.1463317871,1
17199,33.6377174986,-111.8865663218,1
17200,36.0367347,-115.0298235,2
17201,41.3611852,-81.688755,1
17202,36.1260915,-115.2243927,1
17203,41.127087,-81.8842086,1
17204,35.1262416,-80.7090576,2
17205,35.2367630296,-80.85806244,1
17206,33.334192,-111.963578,1
17207,41.6422804,-81.4398886,5
17208,36.162966,-115.126932,1
17209,33.448452,-112.0047414,1
17210,36.240026,-115.089962,1
17211,36.2105399,-115.1083805,1
17212,36.0214571,-115.0642256,1
17213,33.4019757,-112.0120998,1
17214,33.6397347,-112.1536313,3
17215,33.654208,-112.237063,3
17216,33.3051274,-112.0548096,1
17217,40.4599427,-80.2187497,1
17218,36.2770193,-115.1806714,1
17219,36.0684559222,-115.174468189,3
17220,33.60763,-112.237994,4
17221,33.626702,-111.995705,2
17222,36.0867946,-115.3020361,1
17223,33.5940233,-112.0992091,3
17224,40.540547,-80.025597,2
17225,35.2637359072,-81.1327011301,1
17226,33.3101754,-112.1569935,1
17227,40.113269,-88.293677,1
17228,41.5037322,-81.5003902,4
17229,41.3791386,-81.7432238,1
17230,40.3517822,-79.9612748,1
17231,41.3828885,-81.6413705,1
17232,41.4639959,-81.507084,2
17233,43.0148807,-89.4765068,2
17234,33.6199378,-111.8802872,1
17235,33.6386164451,-112.2241310597,1
17236,36.018195737,-115.0948619708,1
17237,33.4993211,-112.0646544,3
17238,33.5385627747,-111.8825149536,1
17239,33.3495976585,-111.9123908132,1
17240,33.3537867,-111.8769336,1
17241,36.157869,-115.284119,5
17242,35.0665393,-80.6772804,1
17243,33.6367924849,-112.3517371854,3
17244,33.4815978,-111.9344556,3
17245,35.2581509,-80.7788955,2
17246,33.4070950406,-111.9597762823,1
17247,36.1718195,-115.16088,1
17248,33.3206228,-111.9613072,2
17249,36.1157796,-115.093623,6
17250,36.1558705425,-115.3245118281,1
17251,41.4799415,-81.4983569,1
17252,33.3073263,-111.7205699,1
17253,43.0975054,-89.5242707,3
17254,33.3933703,-111.8084938,2
17255,41.7131736,-81.2601259,1
17256,40.414095,-79.855779,1
17257,33.5081323,-112.2918161,1
17258,40.458469,-80.192648,1
17259,35.3911205,-80.6247098,3
17260,41.599387,-81.485813,1
17261,40.5184013,-80.1667247,2
17262,41.1312918,-81.8738327,1
17263,33.4463075,-111.973462,2
17264,33.4368948,-111.7875035,1
17265,41.5422193,-81.4545059,1
17266,33.643445,-112.220931,2
17267,43.0488783,-89.3242805,1
17268,35.2726988,-80.8896175,1
17269,41.4612664,-81.0731167,1
17270,33.4830043,-111.9274236,1
17271,40.369991,-80.034378,1
17272,33.6384704047,-112.0374228805,1
17273,33.4804855,-112.0111328,3
17274,41.6330982314,-81.4065011,1
17275,33.605591,-112.301338,3
17276,41.423778,-81.78977,1
17277,36.1575418,-115.2963946,1
17278,36.1947488,-115.1305746,1
17279,41.500056,-81.6624573,1
17280,43.0820074,-89.3796986,3
17281,40.095434,-88.246253,1
17282,36.1104204316,-115.203666687,1
17283,35.39204,-80.8449569,1
17284,40.521145,-80.08415,1
17285,36.1308556,-115.114885,3
17286,41.684586,-81.293094,1
17287,33.4318513,-111.9044144,4
17288,35.2240131,-80.8464728,3
17289,36.1758048768,-115.2223258134,2
17290,40.4545544654,-80.1616960964,1
17291,33.46555,-111.91153,3
17292,36.1207375,-115.1040655,1
17293,40.3283119202,-80.0378723145,1
17294,41.3736887,-81.8265786,1
17295,35.239033,-80.93826,1
17296,41.4521407,-82.0347739,1
17297,33.4703809,-112.1102801,1
17298,35.3743725776,-80.72498204,2
17299,33.4659519,-112.2784059,1
17300,33.5725815,-112.0118669,5
17301,36.1591127,-115.1391659,1
17302,40.3835356,-80.0178161,1
17303,33.5980397814,-111.9800217803,1
17304,40.5718597,-79.8021155,1
17305,33.5876541,-112.1157758,1
17306,34.9573509649,-80.8534331808,1
17307,33.4077209,-111.90549,1
17308,40.433817,-80.010513,1
17309,33.5250123168,-112.1311752603,1
17310,35.3704701,-80.8311615,1
17311,33.5385402788,-112.1030689703,6
17312,36.2138457513,-115.2437358722,3
17313,36.0840272,-115.2980633,3
17314,43.0577729,-89.3990082,2
17315,40.3159958,-79.9178937,1
17316,33.4011968,-111.9259331,6
17317,33.4079409945,-111.8261885262,2
17318,40.4786987,-79.9724883,1
17319,35.1171440142,-81.0796187875,1
17320,41.4193262,-81.8146276,1
17321,41.5115541,-81.6564854,1
17322,33.6079494,-112.2633058,5
17323,33.582236,-112.205244,1
17324,41.3452876,-81.8254632,1
17325,36.0065158,-115.0766525,2
17326,40.4362423,-80.0693215,1
17327,40.4383919306,-79.7646855,3
17328,36.2113472412,-115.0593828558,1
17329,33.4804767,-112.2246631,1
17330,36.08463,-115.3061993,2
17331,40.4235788,-80.067044,1
17332,33.7115721,-112.2715135,4
17333,35.2544052,-81.1760633,1
17334,36.260879,-115.248082,3
17335,36.2833495,-115.1330993,1
17336,36.085085,-115.2972,1
17337,40.4293442,-79.8127906,3
17338,33.4542948,-112.3932206,1
17339,36.0396606424,-115.002822876,1
17340,40.5221422,-79.9596834,1
17341,33.458856,-112.072156,6
17342,33.6316474,-111.920111,1
17343,43.069721273,-89.5024876136,1
17344,35.2461146949,-80.8096378651,1
17345,41.2552119865,-81.8416800722,2
17346,33.43754,-112.1747843,2
17347,41.480225,-81.5969141,1
17348,35.2642244,-81.1720798,1
17349,33.4654258,-112.2750529,2
17350,41.50105,-81.53971,10
17351,36.157915,-115.312457,2
17352,35.1752833,-80.7976122,1
17353,40.5623645,-80.2098654,1
17354,41.419952,-81.9171571,1
17355,40.4391913,-79.7766527,1
17356,35.4493,-80.889946,7
17357,36.068185,-115.1699904,1
17358,41.462219,-81.492895,2
17359,40.4453651168,-79.9552633228,2
17360,41.3922603,-81.440066,1
17361,40.4538558,-79.9210608,1
17362,33.4070018,-111.9935625,1
17363,33.5663095,-112.0987578,1
17364,33.6540295,-112.1676587,1
17365,33.5807414,-112.1190127,1
17366,33.4141679,-111.6848424,1
17367,36.1040476693,-115.1827025251,7
17368,41.5874935,-81.214761,1
17369,33.486379,-111.9171107,12
17370,33.4363784,-111.7194054,1
17371,36.1121084,-115.2793898,4
17372,43.184253,-89.213977,2
17373,33.3925091,-112.0693643,1
17374,36.0633415,-115.0175822,1
17375,41.5021954,-81.6364003,1
17376,35.097533,-80.879373,2
17377,41.405889,-81.548215,1
17378,35.024016,-80.848897,4
17379,33.3738896,-112.0687821,1
17380,36.1200742,-115.1711957,3
17381,36.0573119,-115.0010719,1
17382,36.03671,-115.24285,2
17383,33.49284,-112.36011,1
17384,33.3068404,-111.9474983,2
17385,33.380286,-111.739032,1
17386,35.0983168717,-80.7809628146,1
17387,33.3698369,-111.823736,4
17388,33.53922,-112.1381117,1
17389,40.5143883,-80.1534659,1
17390,33.4149148,-111.886447,3
17391,36.0357744901,-115.0464939326,1
17392,33.515794064,-112.0645002123,1
17393,41.4082401,-81.7393191,1
17394,41.4223051,-81.9010103,4
17395,35.212543,-80.873019,1
17396,36.145955,-115.142939,1
17397,36.1961761558,-115.0770098315,3
17398,41.4991435,-81.694455,4
17399,36.283026,-115.2845286,1
17400,40.4783151,-79.706026,1
17401,43.0448,-89.393933,1
17402,33.5681016,-112.098916,2
17403,36.1355298232,-115.2784540504,6
17404,36.1585299,-115.1799308,1
17405,40.4542187,-79.9522769,2
17406,35.4445863,-80.9967741,1
17407,36.1420541,-115.098817,1
17408,33.4357051523,-111.6849132255,4
17409,43.174189,-89.4134032,1
17410,33.3776603,-112.1680448,2
17411,41.3405741,-81.3503933,1
17412,35.120191,-81.0902977,1
17413,33.32236,-111.96797,1
17414,40.4411909,-80.0004856,1
17415,36.1587537,-115.0693267,2
17416,35.196912,-80.839435,2
17417,33.578622,-111.8787036,3
17418,36.0342569474,-114.9547067354,1
17419,40.445184,-80.0031644,1
17420,35.178246,-80.8771821,2
17421,42.9929367,-89.5278016,1
17422,36.089458,-115.286652,1
17423,33.2937452,-111.8329174,1
17424,33.7283868,-111.8537378,1
17425,33.3549549,-111.8954715,1
17426,35.295133,-80.746474,2
17427,43.0372302,-89.4057782,1
17428,41.6261541696,-81.4353374967,3
17429,40.4383688,-79.7594217,2
17430,43.2521599,-89.49981,2
17431,43.1501998757,-89.4041699011,1
17432,33.4194945,-112.0000358,1
17433,36.1079718,-115.1944542,1
17434,41.3144329,-81.6864448,1
17435,35.3344176397,-80.7132860188,1
17436,33.43731,-112.0327814,1
17437,36.0489299,-115.0277942,2
17438,33.522212,-112.09405,1
17439,33.628115,-111.918618,3
17440,35.1970054,-80.876996,1
17441,33.450726,-112.3396911,3
17442,35.034145,-80.808963,1
17443,36.0737206,-115.2443233,1
17444,36.0197131,-114.9584466,1
17445,35.2229191,-81.1026909,1
17446,36.0768474,-115.1131789,2
17447,33.6251008,-111.9284949,6
17448,33.3209019,-111.913133,6
17449,36.1390145,-115.1771976,1
17450,40.4637329,-79.8394091,1
17451,33.525433664,-111.926516713,1
17452,41.475177,-82.021648,1
17453,36.0712186,-115.1341184,4
17454,33.494789,-112.0007352,2
17455,33.5354875687,-112.2672483471,4
17456,35.2052717,-80.8240462,1
17457,33.377568,-112.049455,1
17458,36.074667,-115.113814,1
17459,33.4149169,-111.8415953,2
17460,35.1676409941,-80.8831816149,1
17461,36.1968107,-115.2224115,2
17462,33.6765996,-112.0276561,1
17463,36.1197469,-115.1316,1
17464,33.3165937,-111.979543,1
17465,33.377699,-111.964592,2
17466,33.5520632,-112.0727119,1
17467,33.539452,-112.261081,1
17468,43.006332,-89.7492876,1
17469,33.4349039,-111.925427,1
17470,33.3894276921,-111.6853593988,1
17471,34.9251634,-80.7436934,7
17472,33.6328669,-112.1867177,3
17473,33.3345642,-111.8427377,5
17474,33.6002537931,-111.9833901152,1
17475,36.078642,-115.279971,1
17476,33.6003783,-111.9786507,9
17477,35.4159548,-80.8572889,1
17478,43.134626,-89.3738835,1
17479,36.0997175715,-115.1177508912,6
17480,36.0927093,-115.1180897,1
17481,33.4356207,-112.0095457,1
17482,33.4140814,-111.7013427,1
17483,35.1981072,-80.7942803,1
17484,35.2973549,-80.8389466,1
17485,41.1367455724,-81.6469135331,2
17486,33.4160165,-111.7606277,1
17487,40.5910643591,-79.7363891294,1
17488,35.9646862057,-115.1705017057,4
17489,36.1595233654,-115.080679684,2
17490,36.061915,-115.248605,2
17491,36.2194376,-115.1192481,1
17492,41.3134893,-81.5148561,1
17493,33.5081124,-112.0287274,2
17494,35.1890868,-80.8751954,1
17495,41.1645809,-81.8612719,1
17496,33.2975604575,-111.8997494504,2
17497,36.0412531,-115.0277834,2
17498,33.594428,-112.220875,5
17499,36.1197774,-115.1582685,1
17500,41.525146,-81.291723,1
17501,36.1573004492,-115.1242967156,1
17502,33.580795,-111.889606,1
17503,36.1306345053,-115.0926156251,4
17504,33.2857402,-111.8419984,2
17505,35.248801,-81.070324,1
17506,36.0701863,-115.0436798,3
17507,36.1315904515,-115.1528976217,1
17508,43.0845532,-89.3010694,2
17509,36.126681,-115.1858733,3
17510,33.5825382,-112.1217373,1
17511,43.0096094794,-89.7224979743,1
17512,33.4364937,-112.4094385,1
17513,35.1859267,-80.7589107,1
17514,33.5113014,-112.0471247,1
17515,35.1798004,-80.9254487,1
17516,40.586411,-80.2268813,1
17517,36.0335181889,-114.9835706502,3
17518,40.1972255,-88.366312,1
17519,33.4485275943,-112.3426932991,1
17520,33.5512205,-112.1521964,2
17521,33.4795235,-111.9603535,1
17522,35.4451199,-80.9963911,1
17523,33.637525,-112.3937148,1
17524,33.334257,-111.961369,2
17525,33.5513769,-112.2726996,2
17526,36.0556942302,-115.0469222101,2
17527,33.4144326,-111.8734018,2
17528,41.474518,-81.728494,1
17529,33.416079898,-111.6841578484,1
17530,36.155989,-115.2065736,9
17531,33.3880332,-111.6837198,3
17532,33.549177,-112.238559,1
17533,35.2734512,-80.8916921,1
17534,40.1329664,-88.2188183,1
17535,35.192946,-80.8731449,1
17536,33.6991189,-111.9236974,3
17537,35.192387,-80.765182,1
17538,33.6160219,-111.8987319,7
17539,33.450549,-111.703835,6
17540,33.5092336,-112.0503584,2
17541,33.4728288324,-111.7433362402,1
17542,33.5082887113,-112.3548502475,1
17543,33.2471125,-111.824906,1
17544,33.493177,-112.064306,1
17545,33.4735001,-112.0741785,1
17546,33.294116873,-111.747476086,4
17547,40.4880474,-79.9200024,2
17548,33.6306001,-112.2191211,2
17549,41.584854277,-81.4825873345,1
17550,40.5690151082,-80.0250333721,1
17551,33.6443925626,-112.1207329225,1
17552,36.0414367,-114.9776215,2
17553,33.3919522,-111.8619259,1
17554,40.5137486,-80.0005088,1
17555,41.587582,-81.53983,1
17556,40.4897501,-79.8737448,1
17557,36.2147301,-115.1786334,2
17558,41.502122,-81.621785,1
17559,35.4239927,-80.6147041,1
17560,33.7102423,-112.2688837,3
17561,33.587064,-111.8392288,1
17562,35.062865541,-80.7710216939,1
17563,33.4807429,-112.0470036,1
17564,33.4950599,-112.0549959,1
17565,35.08326076,-80.6607111749,1
17566,33.585284,-111.9259032,1
17567,41.39469,-81.648719,2
17568,33.674401,-112.1193084,1
17569,33.4010851,-111.9576088,2
17570,33.581813,-111.8332901,1
17571,40.5554274,-79.9575483,2
17572,41.4605139,-81.7437334,1
17573,35.2326077207,-80.837363787,3
17574,41.3949844,-81.6547302,2
17575,40.460009,-79.931774,1
17576,33.5649747111,-112.2583555219,2
17577,33.4559973,-112.3564147,1
17578,35.255448,-80.4527612,3
17579,35.1468408999,-80.72616792,1
17580,33.539124,-112.1333807,1
17581,33.4792294,-112.02995,1
17582,33.6390144,-112.1914107,4
17583,33.4935565,-111.9081773,2
17584,33.4069674144,-112.0474040508,1
17585,35.1032627766,-80.9830977937,1
17586,41.6409351,-81.4358144,1
17587,40.122052777,-88.2437539673,1
17588,41.4953121,-81.9876543,1
17589,33.6402555207,-111.9627283862,1
17590,33.4001723,-111.9974608,1
17591,40.290431829,-80.028886148,1
17592,33.305918,-111.964236,2
17593,43.0703214,-89.5234419,1
17594,33.430249,-111.94865,2
17595,41.3950679,-81.687685,1
17596,41.1623511,-81.8629588,1
17597,35.12272451,-80.71032968,2
17598,33.5533456179,-112.2623637519,1
17599,35.1995934,-80.8532588,1
17600,36.1873727393,-115.286317817,1
17601,40.620703,-79.9150855,1
17602,36.157615,-115.243354,1
17603,33.5086955,-112.0887891,1
17604,33.6560278156,-112.0650207996,1
17605,33.321073,-111.8741157,1
17606,33.7412269,-111.9128731,1
17607,35.1266705148,-80.7311885694,1
17608,41.457819,-82.1677302,1
17609,33.5228728,-111.8988036,3
17610,40.110655,-88.242885,5
17611,33.3350124,-111.9620302,5
17612,36.081764,-115.114952,2
17613,33.3819415107,-111.84081126,1
17614,36.1153804549,-115.2965373381,1
17615,36.1118671,-115.2032275,3
17616,33.4552516,-112.3414822,1
17617,33.5263338,-112.0473523,1
17618,43.0613181,-89.5180123,1
17619,35.226668,-80.848756,1
17620,36.0975349,-115.2034591,1
17621,41.7242026,-81.2402235,2
